Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
11,16,4,824.0,AA,RNO,ORD,1671.0,1
5,14,7,1265.0,NW,ORD,MSP,334.0,1
4,10,7,560.0,WN,BUR,OAK,325.0,0
3,18,6,716.0,YV,DEN,HDN,142.0,0
3,24,4,1145.0,MQ,DFW,LRD,394.0,0
4,9,6,754.0,FL,ATL,BUF,712.0,0
3,18,6,670.0,OO,DEN,GJT,212.0,0
10,14,5,734.0,NW,SJC,MSP,1576.0,0
5,20,6,720.0,WN,PHX,BNA,1448.0,0
2,18,6,447.0,OO,FAT,SFO,158.0,0
6,16,4,405.0,WN,SNA,PHX,338.0,0
7,30,6,1061.0,FL,ATL,MCO,403.0,1
9,26,1,1200.0,WN,HOU,DAL,239.0,0
2,5,7,1274.0,XE,CLE,MCI,694.0,0
4,7,4,904.0,WN,HOU,MCO,848.0,0
6,16,4,1128.0,WN,DAL,TUL,237.0,0
4,22,6,1190.0,F9,IND,DEN,977.0,0
4,3,1,743.0,AQ,OGG,SNA,2513.0,0
11,23,3,769.0,AS,PDX,LAS,762.0,0
7,5,3,787.0,AS,SEA,ORD,1721.0,1
1,3,2,1318.0,UA,ORD,SAT,1041.0,1
8,24,4,417.0,WN,BDL,BWI,283.0,0
5,2,1,955.0,WN,BWI,SAT,1407.0,0
5,28,6,480.0,FL,ATL,RDU,356.0,0
2,13,7,1050.0,WN,RDU,MDW,632.0,0
3,29,3,1195.0,XE,IAH,STL,668.0,1
1,21,5,744.0,AA,DFW,LGA,1389.0,1
7,11,1,806.0,DL,DEN,ATL,1199.0,1
7,4,2,604.0,DL,MIA,ATL,595.0,0
6,13,1,1168.0,US,CLT,LGA,544.0,0
8,19,5,1010.0,NW,MDW,MSP,349.0,1
6,24,5,1055.0,XE,GRR,IAH,1042.0,0
1,16,7,662.0,DL,FLL,BOS,1237.0,0
10,26,3,563.0,AA,MCI,ORD,403.0,0
7,14,4,370.0,CO,SJC,IAH,1608.0,0
4,23,7,537.0,AQ,SNA,OGG,2513.0,0
10,11,3,770.0,OO,CPR,SLC,320.0,0
3,23,3,1144.0,AA,BWI,STL,737.0,0
9,25,7,1355.0,EV,ATL,GTR,241.0,1
4,10,1,1095.0,OH,CVG,LIT,513.0,0
11,17,5,914.0,DL,ORF,ATL,516.0,0
2,24,4,490.0,WN,BHM,MDW,570.0,0
12,22,5,676.0,WN,MDW,STL,251.0,1
3,31,5,554.0,OH,MKE,CVG,318.0,0
11,25,5,461.0,CO,PDX,EWR,2433.0,0
10,30,7,490.0,EV,ATL,CAK,528.0,0
11,24,4,741.0,CO,RNO,IAH,1530.0,0
4,21,4,1264.0,UA,ORD,DTW,235.0,0
1,15,7,1134.0,OH,CVG,DTW,229.0,0
4,28,5,415.0,WN,TPA,BHM,460.0,0
11,25,6,605.0,US,PHX,JFK,2153.0,0
6,13,1,827.0,OO,COS,DEN,72.0,0
5,4,4,569.0,OO,BUR,SLC,574.0,0
7,26,3,995.0,US,PHX,SJC,621.0,0
5,4,3,1203.0,FL,ATL,LGA,761.0,0
3,5,6,401.0,NW,SJC,MSP,1576.0,0
4,11,2,397.0,AA,JAX,DFW,919.0,0
1,24,1,538.0,WN,BWI,PVD,328.0,1
11,3,4,1088.0,XE,GSP,EWR,594.0,1
11,12,6,545.0,WN,SJC,ONT,333.0,0
12,29,4,494.0,NW,MBS,DTW,98.0,0
2,9,4,572.0,MQ,CLT,LGA,544.0,0
9,1,4,711.0,AA,SAN,DFW,1171.0,0
5,26,5,1055.0,XE,IAH,BTR,253.0,0
6,5,7,1005.0,CO,IAH,MSY,305.0,0
9,3,7,918.0,NW,GRR,MSP,408.0,0
10,22,6,697.0,AA,IAH,MIA,964.0,0
12,25,1,1075.0,CO,IAH,SMF,1609.0,0
12,24,6,737.0,OO,COS,LAX,833.0,0
12,13,3,654.0,UA,SNA,ORD,1726.0,0
4,25,1,442.0,US,DCA,ORD,612.0,1
5,2,2,1091.0,US,PHX,DEN,602.0,0
1,2,1,640.0,F9,DEN,IAH,861.0,1
11,26,6,1299.0,UA,HNL,LAX,2556.0,0
10,26,3,854.0,MQ,BOS,RDU,612.0,0
12,12,2,1153.0,US,CLT,MSP,930.0,0
5,22,7,1150.0,US,RSW,PHL,992.0,0
6,28,3,1010.0,UA,DEN,SFO,967.0,1
7,9,7,418.0,MQ,MLU,DFW,293.0,0
7,23,6,375.0,WN,PHX,BUR,369.0,0
5,23,1,692.0,AA,DFW,MFE,468.0,0
7,20,4,1245.0,WN,BWI,PVD,328.0,0
5,22,7,1278.0,MQ,ORD,PIA,130.0,0
2,19,7,1060.0,EV,ABE,CVG,503.0,0
11,4,5,810.0,WN,HOU,DAL,239.0,0
10,4,2,773.0,NW,LAS,IND,1591.0,0
4,19,3,855.0,OH,PIT,CVG,256.0,0
5,2,1,389.0,MQ,LGA,RDU,431.0,0
11,6,1,1045.0,DL,BNA,ATL,214.0,1
3,3,4,602.0,AA,ORD,FLL,1182.0,0
2,14,2,630.0,WN,LAS,OAK,407.0,0
3,12,7,704.0,MQ,RDU,BOS,612.0,0
6,22,3,526.0,DL,CVG,LAX,1900.0,0
7,28,4,400.0,OH,GRR,CVG,268.0,1
10,24,2,613.0,NW,DTW,CLT,500.0,0
2,13,7,806.0,AS,GEG,SEA,224.0,0
11,29,2,1399.0,US,RSW,PHL,992.0,1
3,9,3,481.0,US,LGA,DCA,214.0,0
9,6,3,910.0,WN,HRL,AUS,273.0,0
9,28,3,1355.0,OO,SFO,MOD,78.0,0
6,28,3,1282.0,US,PHX,SNA,338.0,0
11,12,7,898.0,YV,ABQ,PHX,328.0,0
10,25,2,863.0,UA,DEN,PDX,992.0,0
4,12,2,970.0,WN,ALB,BWI,288.0,0
3,3,5,1170.0,DL,ATL,ORD,606.0,0
3,28,2,899.0,MQ,TYS,ORD,475.0,1
10,25,3,686.0,US,CLT,JAX,329.0,0
6,1,3,1184.0,OH,CVG,BGR,906.0,0
6,28,2,382.0,AA,DFW,MCO,984.0,0
1,8,6,796.0,AA,DFW,MCO,984.0,0
6,12,7,430.0,WN,FLL,MCO,178.0,0
6,15,3,1269.0,OH,CVG,ROC,461.0,0
4,8,6,1320.0,UA,ORD,SFO,1846.0,1
7,11,1,1208.0,CO,LAX,IAH,1379.0,1
11,4,6,622.0,MQ,FAT,LAX,209.0,0
12,16,5,605.0,DL,SLC,MCO,1929.0,0
9,24,6,928.0,DL,BOS,CVG,752.0,0
3,30,4,527.0,WN,LAS,MDW,1521.0,0
2,20,1,639.0,WN,MCO,HOU,848.0,0
6,6,2,715.0,NW,DTW,DCA,405.0,0
1,9,1,1107.0,CO,EWR,BOS,200.0,0
8,7,7,1336.0,DL,MIA,ATL,595.0,1
10,11,2,810.0,AA,LIH,LAX,2615.0,0
11,20,1,963.0,XE,ATL,CLE,554.0,0
9,27,2,585.0,WN,PHX,MDW,1444.0,0
4,22,6,1067.0,AA,SAT,DFW,247.0,1
1,15,7,628.0,XE,DCA,CLE,310.0,0
6,7,2,558.0,US,PHL,MSY,1088.0,0
1,3,2,436.0,NW,DTW,PHL,453.0,1
12,13,2,905.0,DH,IAD,BUF,284.0,0
2,8,2,426.0,AA,EWR,SJU,1608.0,0
11,19,6,889.0,OH,CVG,JAX,614.0,0
10,8,6,1122.0,OO,DEN,MEM,872.0,0
10,1,7,558.0,OO,LAX,OXR,49.0,1
1,6,4,914.0,EV,CVG,DTW,229.0,1
6,15,3,372.0,XE,DTW,CLE,95.0,0
10,6,4,1143.0,B6,IAD,SMF,2358.0,0
3,11,6,590.0,OH,ABE,CVG,503.0,0
5,28,6,724.0,AA,SJU,EWR,1608.0,0
10,7,5,681.0,OO,FAT,LAX,209.0,0
6,3,6,518.0,FL,LGA,ATL,761.0,0
4,18,2,895.0,OH,RDU,JFK,426.0,0
7,3,7,380.0,AA,DFW,MSY,448.0,0
10,13,5,1117.0,HA,ITO,HNL,216.0,0
8,20,7,592.0,MQ,SJC,SAN,417.0,0
8,30,3,1103.0,WN,PDX,LAS,762.0,0
12,31,6,618.0,EV,CVG,HSV,325.0,0
12,12,2,1128.0,WN,PHX,DEN,602.0,0
1,6,4,735.0,WN,LAX,SJC,308.0,0
3,28,1,696.0,AA,MIA,DFW,1121.0,0
6,19,1,620.0,OO,SLC,FAR,865.0,0
2,12,6,1022.0,EV,GRR,ATL,640.0,0
12,19,1,980.0,WN,HOU,BNA,670.0,0
3,11,6,1303.0,MQ,LAX,SAN,109.0,0
11,28,1,1000.0,EV,ATL,MSP,906.0,1
2,6,1,870.0,WN,IND,PHX,1489.0,0
3,5,7,689.0,US,CLT,PHX,1774.0,0
10,11,3,1397.0,AA,ORD,SEA,1721.0,1
3,22,3,1025.0,WN,PHX,SAN,304.0,0
4,28,4,546.0,AA,LAX,AUS,1242.0,0
11,14,2,750.0,XE,MSP,CLE,622.0,1
2,9,4,1273.0,US,LAS,SNA,226.0,1
1,29,7,552.0,AA,MCI,ORD,403.0,0
5,13,6,1025.0,NW,BWI,MEM,787.0,0
10,10,1,428.0,NW,DTW,ATL,594.0,0
8,15,1,615.0,CO,BOS,EWR,200.0,1
6,18,7,1294.0,OO,DEN,COS,72.0,0
2,16,3,1255.0,OO,SLC,PHX,507.0,0
8,6,7,999.0,OO,SGU,LAX,348.0,0
7,13,3,496.0,MQ,SPS,DFW,113.0,0
4,17,7,698.0,XE,IAH,LCH,127.0,0
5,16,2,1050.0,WN,LAX,OAK,337.0,0
1,22,6,1010.0,MQ,DFW,HSV,603.0,0
9,1,5,999.0,OO,LAX,MRY,267.0,1
2,14,2,795.0,OH,JFK,BOS,187.0,0
5,17,2,1005.0,WN,BNA,CLE,448.0,0
2,18,5,381.0,XE,BUF,EWR,282.0,0
6,23,5,432.0,AA,PHX,DFW,868.0,0
8,16,3,438.0,OH,JAX,CVG,614.0,0
3,31,5,908.0,AA,ORD,STL,258.0,0
12,11,1,1121.0,AA,MIA,DFW,1121.0,1
8,17,4,788.0,UA,ICT,DEN,419.0,0
2,6,1,990.0,MQ,ORD,CMI,135.0,0
12,25,7,405.0,WN,OMA,LAS,1099.0,0
1,13,5,1012.0,F9,DEN,MCO,1545.0,0
12,22,5,649.0,CO,AUS,IAH,140.0,0
5,12,5,769.0,AA,DFW,ORD,802.0,1
2,10,5,420.0,WN,CLE,BNA,448.0,0
8,20,7,1068.0,WN,PHX,LIT,1136.0,0
10,6,5,518.0,YV,ORD,FSD,462.0,1
7,17,7,1145.0,US,ORF,CLT,290.0,0
4,8,5,873.0,AA,STL,DFW,551.0,0
6,21,3,432.0,NW,MCI,MEM,392.0,0
7,31,1,661.0,WN,JAX,BNA,484.0,0
9,15,5,1197.0,WN,BDL,BWI,283.0,1
10,20,4,458.0,HP,STL,PHX,1262.0,0
12,16,6,935.0,B6,JFK,SYR,209.0,1
2,15,3,1179.0,AS,PDX,SNA,859.0,0
10,28,6,951.0,WN,SJC,SNA,342.0,0
9,4,7,355.0,AA,BDL,MIA,1194.0,0
6,18,7,637.0,OH,CVG,LGA,585.0,0
6,10,5,730.0,F9,DEN,PDX,992.0,0
7,25,2,1226.0,YV,GSP,IAD,383.0,1
2,24,5,615.0,HA,LAS,HNL,2762.0,0
8,16,3,786.0,US,OAK,PHX,646.0,1
5,2,1,1168.0,US,PHL,IND,587.0,0
3,3,4,665.0,WN,PVD,MDW,842.0,0
6,28,2,470.0,AA,AUS,DFW,190.0,0
10,27,5,642.0,WN,DEN,MCI,533.0,0
2,28,2,500.0,EV,ROC,ATL,749.0,1
6,27,1,457.0,DL,MKE,ATL,669.0,0
2,22,3,565.0,NW,MEM,BTR,319.0,0
4,22,6,882.0,MQ,LGA,CMH,478.0,0
2,12,6,464.0,AA,SMF,DFW,1431.0,0
5,16,1,1020.0,US,PHL,ORD,678.0,0
3,3,4,788.0,OH,CVG,GRR,268.0,1
11,7,2,1013.0,DL,MCO,JFK,944.0,0
2,25,5,1014.0,AA,DFW,TUS,813.0,1
7,30,6,1109.0,FL,ATL,LAX,1946.0,1
10,6,5,355.0,XE,DAL,IAH,217.0,0
4,24,7,1138.0,MQ,LAX,SAN,109.0,0
2,11,5,574.0,AA,SJU,ORD,2072.0,0
5,31,2,786.0,NW,OMA,MSP,282.0,0
7,27,4,410.0,XE,GSP,IAH,838.0,0
9,7,3,859.0,MQ,SDF,MIA,911.0,0
3,13,1,1370.0,YV,ORD,CLT,599.0,1
7,14,4,1017.0,NW,MSP,DCA,931.0,0
11,12,7,1309.0,MQ,ORD,XNA,522.0,1
2,11,5,1272.0,UA,PHX,DEN,602.0,0
11,1,2,717.0,NW,ORD,MSP,334.0,0
5,19,4,528.0,MQ,ORD,CVG,264.0,0
2,11,5,550.0,NW,DTW,MDW,229.0,0
1,31,1,630.0,DH,PIT,IAD,183.0,0
5,19,5,677.0,MQ,ORD,TYS,475.0,0
5,6,6,495.0,OH,CRW,CVG,173.0,0
12,14,4,1128.0,WN,BWI,ALB,288.0,0
12,10,6,893.0,EV,ATL,JAN,341.0,0
12,20,2,1020.0,FL,PHF,LGA,288.0,0
9,2,5,1105.0,EV,ATL,MYR,317.0,0
5,4,4,861.0,YV,GSP,IAD,383.0,0
9,1,4,474.0,AS,SEA,LAS,866.0,0
6,17,5,959.0,DL,ATL,MCO,403.0,0
4,26,2,581.0,MQ,BOS,CMH,640.0,0
1,3,1,1053.0,DH,ORF,IAD,157.0,0
1,20,4,1068.0,US,BDL,PIT,406.0,0
1,24,1,705.0,OH,CVG,SBN,203.0,0
11,7,1,792.0,CO,ORD,EWR,719.0,0
8,6,7,923.0,FL,HPN,ATL,780.0,0
8,7,7,715.0,NW,IAH,DTW,1076.0,0
10,8,7,1082.0,DL,CHS,ATL,259.0,0
5,14,7,768.0,DL,ATL,BOS,946.0,0
8,13,6,1134.0,WN,BWI,BNA,588.0,0
1,23,1,383.0,MQ,ACT,DFW,89.0,0
10,28,5,690.0,EV,GSP,ATL,153.0,0
1,5,3,676.0,US,PHL,BOS,280.0,1
9,13,2,812.0,NW,MSP,BWI,936.0,1
5,21,7,596.0,EV,ATL,BQK,238.0,0
5,17,3,1044.0,MQ,TXK,DFW,181.0,0
7,2,6,486.0,MQ,ORD,OKC,693.0,0
12,24,7,443.0,F9,ABQ,DEN,349.0,0
11,29,2,574.0,XE,EWR,MHT,209.0,0
11,22,3,18.0,B6,MCO,EWR,938.0,1
5,2,1,665.0,EV,ATL,SHV,552.0,0
11,2,4,722.0,CO,MCO,CLE,895.0,0
4,24,7,706.0,UA,DEN,SMF,910.0,0
11,7,1,1281.0,NW,MSP,RST,76.0,0
10,6,4,708.0,WN,LAS,SAN,258.0,1
11,13,1,927.0,FL,ATL,PHF,508.0,0
2,15,3,853.0,US,CLT,MYR,156.0,0
5,29,7,795.0,WN,SNA,OAK,371.0,0
3,13,1,644.0,AA,RSW,ORD,1120.0,0
7,5,2,1197.0,DL,ATL,SJC,2116.0,0
12,15,4,605.0,AA,DFW,RNO,1345.0,0
7,16,6,355.0,OH,SCE,CVG,383.0,0
4,5,2,402.0,OO,LAX,PHX,370.0,0
1,18,3,1165.0,FL,MEM,ATL,332.0,0
8,28,7,705.0,WN,SAN,OAK,446.0,0
11,30,4,1276.0,XE,CLE,SDF,304.0,1
5,13,5,831.0,AA,HOU,LGA,1428.0,0
8,18,4,865.0,WN,BUR,OAK,325.0,1
5,12,5,1263.0,US,DCA,BOS,399.0,0
8,1,2,826.0,CO,SEA,IAH,1874.0,0
9,4,1,604.0,FL,TPA,ATL,406.0,0
8,17,4,1227.0,F9,DEN,STL,770.0,0
1,22,7,960.0,OH,TYS,CVG,226.0,0
5,15,7,907.0,DL,CVG,CMH,116.0,0
7,12,3,1020.0,NW,MSP,DTW,528.0,0
1,10,1,1136.0,DL,DCA,ATL,547.0,0
3,31,5,581.0,OO,PDX,SLC,630.0,0
3,29,3,1085.0,AA,ORD,LGA,733.0,0
5,19,5,1092.0,UA,DEN,BOI,649.0,0
2,9,3,1004.0,OO,SLC,SFO,599.0,0
11,3,4,544.0,AA,ORD,MIA,1197.0,0
9,11,7,1039.0,CO,EWR,ATL,745.0,0
9,20,3,725.0,OO,BOI,DEN,649.0,0
3,9,3,833.0,NW,DCA,DTW,405.0,0
10,3,1,1092.0,CO,MCI,IAH,643.0,1
6,14,2,837.0,NW,DTW,ALB,488.0,0
9,28,4,775.0,MQ,BOS,EWR,200.0,0
1,8,7,1099.0,B6,EWR,PBI,1024.0,1
5,12,5,366.0,UA,MDW,DEN,895.0,0
8,23,2,813.0,NW,MEM,DTW,610.0,0
4,2,6,408.0,XE,GSO,EWR,446.0,0
4,9,7,394.0,WN,MCO,MSY,550.0,0
6,28,3,1145.0,AA,DFW,SNA,1205.0,0
12,17,7,595.0,AA,ORD,TUS,1437.0,0
11,21,1,982.0,AA,DFW,LAS,1055.0,0
10,20,5,663.0,NW,MSP,BNA,695.0,1
6,20,1,467.0,DL,ATL,MLB,443.0,0
4,19,2,1075.0,MQ,DFW,LBB,282.0,0
6,8,4,921.0,AQ,HNL,OGG,100.0,1
9,9,6,1298.0,US,LAX,PHX,370.0,0
10,25,3,565.0,WN,STL,HOU,687.0,0
12,1,4,480.0,WN,TPA,PVD,1137.0,0
9,30,6,517.0,AA,STL,SEA,1710.0,0
12,5,1,759.0,NW,GPT,MEM,324.0,1
8,19,6,966.0,FL,MDW,DFW,797.0,0
5,1,1,945.0,XE,STL,CLE,487.0,1
1,7,6,1097.0,FL,FLL,IND,1005.0,0
9,1,4,490.0,FL,ATL,MSP,906.0,0
1,27,5,395.0,WN,ISP,MCO,972.0,0
9,1,4,1127.0,OH,CVG,EWR,569.0,1
2,24,5,1235.0,OH,CVG,ABE,503.0,0
7,19,2,948.0,UA,DTW,ORD,235.0,0
5,15,7,479.0,AA,LAX,LAS,236.0,0
2,7,2,1070.0,MQ,DSM,DFW,624.0,0
10,1,7,1170.0,B6,JFK,SAN,2446.0,0
4,18,1,1217.0,AA,HNL,DFW,3784.0,1
7,24,1,551.0,OO,ACV,CEC,56.0,0
7,15,6,1165.0,NW,DTW,MSN,312.0,0
11,19,6,664.0,DL,DCA,ATL,547.0,0
7,16,7,1124.0,US,PHX,SAT,843.0,1
6,16,5,778.0,OO,SLC,BIL,387.0,0
1,1,7,1175.0,WN,TUL,DAL,237.0,0
2,19,7,896.0,DL,GSP,ATL,153.0,0
5,26,5,859.0,B6,LAS,LGB,231.0,0
12,5,2,649.0,AA,DFW,ORD,802.0,0
12,18,7,635.0,WN,LAS,BHM,1618.0,0
7,10,7,500.0,WN,SAT,HRL,233.0,0
6,24,6,919.0,B6,FLL,JFK,1069.0,1
3,8,3,570.0,EV,ATL,ILM,377.0,0
11,24,5,893.0,YV,MDT,IAD,94.0,0
1,15,6,1209.0,DL,ATL,SDF,321.0,0
2,8,2,545.0,NW,MEM,DCA,762.0,0
6,19,7,1156.0,MQ,DFW,CRP,354.0,0
10,24,1,1127.0,UA,MSP,ORD,334.0,0
11,21,1,665.0,WN,SAT,LAS,1069.0,0
5,1,1,864.0,OO,BHM,DEN,1082.0,1
11,2,3,990.0,AA,ICT,DFW,328.0,0
5,24,2,541.0,UA,ORD,DCA,612.0,0
3,30,4,467.0,OO,ORD,GRR,137.0,0
8,13,6,1099.0,US,PHL,SEA,2378.0,0
4,15,5,711.0,OH,CVG,ORF,485.0,0
10,9,7,485.0,MQ,DFW,ACT,89.0,0
5,16,1,389.0,CO,SJC,IAH,1608.0,0
9,18,1,389.0,AA,IAD,MIA,921.0,0
12,10,6,418.0,UA,BOI,DEN,649.0,0
1,29,7,924.0,HA,ITO,HNL,216.0,0
7,21,4,1161.0,HP,PHX,GEG,1020.0,0
2,21,1,326.0,US,PIT,CLT,366.0,0
9,29,4,735.0,WN,BWI,CLE,314.0,1
6,11,7,1195.0,DL,BOS,ATL,946.0,1
4,15,5,400.0,MQ,GGG,DFW,140.0,0
1,20,5,995.0,OH,BGR,CVG,906.0,0
8,1,2,1312.0,F9,DEN,SFO,967.0,1
10,20,4,938.0,AA,DFW,BNA,631.0,0
7,8,6,1172.0,WN,LAS,TUS,365.0,0
1,11,3,939.0,AS,SAN,SEA,1050.0,0
1,3,1,974.0,AA,DFW,ORD,802.0,1
1,8,7,988.0,AA,ICT,DFW,328.0,0
7,25,1,998.0,OO,PSP,LAX,110.0,0
7,22,6,1017.0,UA,PIT,DEN,1290.0,0
1,10,1,717.0,DH,IAD,CRW,227.0,0
1,28,5,740.0,AA,SFO,STL,1736.0,0
3,15,3,890.0,AA,MSY,LGA,1183.0,1
9,29,4,641.0,DH,PIT,IAD,183.0,0
9,14,3,630.0,WN,STL,HOU,687.0,0
1,23,7,984.0,NW,MKE,MSP,297.0,0
9,22,4,1226.0,MQ,PIT,ORD,412.0,1
11,4,5,446.0,DL,SEA,SLC,689.0,0
9,8,4,1147.0,NW,GRR,MSP,408.0,0
1,7,6,440.0,UA,BOI,DEN,649.0,0
12,28,3,674.0,MQ,ORD,TYS,475.0,0
12,6,2,1002.0,XE,CLE,DAY,162.0,0
10,5,3,1213.0,OO,DEN,COS,72.0,0
4,12,3,885.0,EV,ATL,CHO,457.0,0
8,13,6,1182.0,F9,DEN,STL,770.0,0
7,4,1,687.0,OO,SFO,SAT,1482.0,0
10,6,4,907.0,AA,IAH,DFW,224.0,1
2,16,4,1324.0,OO,SGF,ORD,438.0,1
1,22,6,396.0,US,PHL,MCO,861.0,1
11,24,4,714.0,AA,ORD,PDX,1739.0,1
7,7,4,1265.0,WN,STL,PHX,1262.0,0
11,26,7,471.0,US,MCO,PHL,861.0,0
5,12,4,390.0,WN,IND,LAS,1591.0,0
11,4,5,795.0,UA,ORD,RIC,642.0,0
1,20,5,357.0,OO,FAR,ORD,557.0,0
5,24,2,976.0,US,MCO,DCA,759.0,0
4,10,1,833.0,DL,ATL,ROC,749.0,0
2,17,4,753.0,DL,ATL,BOS,946.0,0
10,19,3,780.0,OO,FAT,LAS,258.0,0
2,1,3,536.0,OH,CVG,SGF,491.0,0
2,23,3,464.0,UA,SLC,DEN,391.0,0
1,25,3,1064.0,UA,DEN,ONT,819.0,0
11,2,3,575.0,DL,ATL,BOS,946.0,0
6,4,7,387.0,OO,TUS,SLC,601.0,0
1,27,5,615.0,HA,KOA,HNL,163.0,1
1,7,6,768.0,MQ,DFW,HOU,247.0,0
10,30,7,1175.0,WN,HOU,JAX,816.0,1
1,30,7,482.0,AA,LAS,DFW,1055.0,0
10,14,6,589.0,WN,MDW,OAK,1844.0,0
11,19,6,812.0,OO,CID,ORD,196.0,0
9,25,7,748.0,DH,IAD,SAV,515.0,0
11,30,4,1108.0,UA,LAX,MSY,1671.0,0
2,10,5,536.0,NW,PDX,MSP,1426.0,0
12,22,4,1080.0,EV,TYS,ATL,152.0,1
1,13,5,536.0,CO,ABQ,IAH,744.0,0
1,11,3,1140.0,WN,LAS,AUS,1090.0,1
3,27,7,1316.0,AS,LAX,SEA,954.0,1
9,20,3,296.0,US,BOS,CLT,728.0,0
8,11,4,1010.0,OH,MLI,CVG,350.0,0
8,28,7,563.0,XE,ACK,EWR,218.0,0
10,17,2,369.0,US,DFW,PHL,1302.0,0
2,20,7,1151.0,CO,CLE,TPA,927.0,0
3,14,2,584.0,B6,RSW,BOS,1249.0,0
2,6,1,952.0,US,PHX,ELP,347.0,0
7,31,7,769.0,XE,HSV,IAH,595.0,0
8,31,4,1116.0,AA,SFO,LAX,337.0,0
7,17,7,795.0,DL,OAK,SLC,588.0,0
9,27,2,965.0,NW,PWM,DTW,668.0,0
3,12,7,1125.0,WN,OAK,SNA,371.0,1
11,8,2,1200.0,EV,CAK,ATL,528.0,1
9,29,4,426.0,FL,MSP,ATL,906.0,0
7,29,6,595.0,MQ,LGA,BGR,378.0,1
9,28,3,938.0,EV,MYR,ATL,317.0,0
7,23,7,626.0,WN,LAX,SJC,308.0,0
9,14,3,796.0,UA,ORD,TPA,1012.0,0
7,13,3,1170.0,AA,DFW,BWI,1217.0,1
8,31,4,756.0,UA,LAS,DEN,629.0,1
4,13,3,739.0,NW,MKE,MSP,297.0,0
9,26,1,911.0,XE,CLE,DCA,310.0,0
11,2,4,429.0,AA,SNA,ORD,1726.0,1
10,14,5,967.0,AA,DFW,ONT,1189.0,0
5,10,2,885.0,WN,MAF,DAL,319.0,0
2,2,3,1117.0,UA,ORD,ALB,723.0,0
7,18,2,1318.0,TZ,MDW,LGA,725.0,1
8,7,7,792.0,FL,ATL,MEM,332.0,1
7,16,7,877.0,AA,SEA,DFW,1660.0,1
2,21,2,683.0,NW,JFK,MSP,1028.0,0
10,7,6,892.0,WN,PHX,LAX,370.0,0
9,19,2,941.0,WN,ONT,SMF,389.0,0
12,10,7,776.0,NW,MSP,ATL,906.0,0
7,3,1,1283.0,CO,IAH,MFE,316.0,0
5,14,7,1210.0,US,DCA,BOS,399.0,1
8,1,2,415.0,CO,DFW,IAH,224.0,0
3,4,6,845.0,MQ,ORD,ROC,528.0,0
5,12,4,954.0,OO,SBA,SFO,262.0,0
10,7,5,1163.0,NW,DTW,MCI,629.0,0
10,3,1,625.0,OO,MFR,SFO,329.0,0
8,13,7,810.0,MQ,DFW,GRR,931.0,1
12,28,4,55.0,AA,LAS,ORD,1515.0,1
3,4,5,670.0,CO,EWR,FLL,1065.0,0
8,26,5,987.0,OO,LAX,PHX,370.0,0
6,24,6,586.0,WN,BNA,FLL,793.0,0
9,2,5,779.0,NW,MSP,MHT,1092.0,0
2,20,1,549.0,FL,ATL,EWR,745.0,0
5,18,4,732.0,NW,DTW,MKE,238.0,0
8,20,6,366.0,AA,OMA,DFW,583.0,0
6,24,6,1122.0,XE,CLE,ORF,435.0,1
10,24,1,809.0,XE,BDL,EWR,116.0,0
6,29,3,431.0,NW,DTW,PHX,1671.0,0
10,16,7,810.0,UA,TUS,DEN,639.0,0
3,8,2,774.0,MQ,ORD,SDF,286.0,0
10,8,6,547.0,UA,PBI,ORD,1144.0,0
7,10,7,681.0,UA,DEN,SLC,391.0,0
4,12,3,425.0,NW,MCI,MEM,392.0,0
1,1,7,492.0,US,CLT,SAN,2077.0,0
4,24,7,927.0,AA,KOA,LAX,2504.0,1
3,3,4,723.0,OO,MSO,DEN,679.0,0
11,2,3,570.0,AA,IND,DFW,762.0,0
1,13,5,725.0,WN,SAN,SJC,417.0,0
1,4,3,1075.0,WN,LAX,PHX,370.0,1
8,13,7,984.0,EV,ATL,MSP,906.0,1
11,28,2,997.0,WN,SJC,PHX,621.0,0
7,30,7,1050.0,XE,XNA,EWR,1130.0,0
12,15,5,1056.0,UA,CMH,DEN,1155.0,0
1,25,3,603.0,US,PHL,FLL,992.0,0
4,21,4,508.0,OO,PSP,DEN,776.0,0
1,18,2,720.0,HP,LAX,LAS,236.0,0
11,14,1,775.0,WN,SAN,LAS,258.0,0
10,15,7,887.0,UA,DFW,ORD,802.0,1
5,13,6,776.0,DL,HOU,ATL,696.0,0
8,16,3,998.0,EV,ATL,AEX,500.0,0
12,30,6,1153.0,WN,SDF,MDW,271.0,1
8,23,2,728.0,WN,OAK,BUR,325.0,0
1,22,7,750.0,AA,DFW,ELP,551.0,1
10,22,7,966.0,MQ,DFW,CVG,812.0,1
7,11,1,800.0,XE,OKC,IAH,395.0,0
4,22,6,562.0,AQ,HNL,KOA,163.0,0
3,15,2,866.0,XE,PIT,IAH,1117.0,0
3,11,6,750.0,WN,LAX,MCI,1363.0,1
3,6,1,942.0,AS,ANC,SEA,1449.0,1
12,27,2,1049.0,NW,CLT,MSP,930.0,0
3,12,7,1045.0,AS,SEA,LAX,954.0,0
9,25,1,357.0,AA,IAD,DFW,1172.0,0
11,6,7,1185.0,WN,MCO,PVD,1073.0,1
11,27,7,796.0,UA,OMA,ORD,416.0,0
